Link_Produk, Link_Gambar, Deskripsi_Singkat, Nama_Produk, Status_Stok, Label_Promo, Deskripsi_Lengkap
"https://shopee.co.id/Tempered-Glass-anty-spy-itel-P55-NFC-itel-P55-itel-P55-5G-itel-P65-itel-P40-itel-S23-4G-itel-RS4-NFC-itel-A70-itel-A60-itel-A60s-anti-goress-full-layar-i.913643695.26804512401?extraParams=%7B%22display_model_id%22%3A241139174976%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98u-lxfd37iftb0d5f"",""Tempered Glass anty spy itel P55 NFC itel P55 itel P55 5G itel P65 itel P40 itel S23 4G itel RS4 NFC itel A70 itel A60 itel A60s anti goress full layar"",""12.150"",""-73%"",""4.7"",""688 terjual"""
"https://shopee.co.id/Matte-Glass-9H-Full-Layar-Infinix-Smart-6-HD-Smart-6-Plus-Zero-X-Zero-X-Neo-Zero-X-Pro-Zero-20-Tempered-Glass-Anti-Minyak-Anti-Gores-Full-Layar-i.913643695.21678671463?extraParams=%7B%22display_model_id%22%3A175837429817%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224u-mgi9ycnk7mz096"",""Matte Glass 9H Full Layar Infinix Smart 6 HD Smart 6 Plus Zero X Zero X Neo Zero X Pro Zero 20 Tempered Glass Anti Minyak Anti Gores Full Layar"",""12.150"",""-73%"",""4.7"",""199 terjual"""
"https://shopee.co.id/Softcase-Pro-Camera-Samsung-A23-A33-5g-A53-5g-A73-5g-A72-Case-Pro-Kamera-Protector-i.913643695.22676869128?extraParams=%7B%22display_model_id%22%3A69688130533%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98u-ln3s3t9ay94x2d"",""Softcase Pro Camera Samsung A23 A33 5g A53 5g A73 5g A72 Case Pro Kamera Protector"",""15.400"",""-56%"",""4.8"",""127 terjual"""
"https://shopee.co.id/ORIGINAL(120W)~Charger-fast-charging-infinix-Original-Casan-HP-i.913643695.40654080910?extraParams=%7B%22display_model_id%22%3A285345603133%2C%22model_selection_logic%22%3A3%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rbk5-marxstlau63v80"",""ORIGINAL(120W)~Charger fast charging infinix Original Casan HP"",""69.350"",""-27%"",""4.9"",""25 terjual"""
"https://shopee.co.id/Ceramic-Matte-Spy-Redmi-Note-3-4-4X-5-5A-5A-Prime-5-Pro-6-7-7S-7-Pro-8-8-Pro-9-9T-9S-9-Pro-9-Pro-tempered-glass-redmi-note-i.913643695.22741116754?extraParams=%7B%22display_model_id%22%3A88699671201%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224x-mgyor40txf6606"",""Ceramic Matte Spy Redmi Note 3 4 4X 5 5A 5A Prime 5 Pro 6 7 7S 7 Pro 8 8 Pro 9 9T 9S 9 Pro 9 Pro tempered glass redmi note"",""12.500"",""-75%"",""4.7"",""399 terjual"""
"https://shopee.co.id/New-Product-Ceramic-Matte-spy-Oppo-Reno-3-Pro-Reno-4-Pro-Reno-5-Pro-Reno-6-Pro-Reno-9-Pro-Full-Layar-i.913643695.26703272031?extraParams=%7B%22display_model_id%22%3A226462039631%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98t-lwrdhet99c1a62"",""New Product- Ceramic Matte spy Oppo Reno 3 Pro Reno 4 Pro Reno 5 Pro Reno 6 Pro Reno 9 Pro Full Layar"",""18.750"",""-75%"",""3.0"",""10 terjual"""
"https://shopee.co.id/Silikon-Case-Softase-Protector-Pro-Camera-S2-NOTE-10S-NOTE-10-NOTE-10-5G-NOTE-11-silikon-Case-Softase-Protector-Pro-Camera-i.913643695.23858683309?extraParams=%7B%22display_model_id%22%3A222155099651%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r991-ln4ajnxg539ze5"",""Silikon Case Softase Protector Pro Camera S2 NOTE 10S NOTE 10 NOTE 10 5G NOTE 11 silikon Case Softase Protector Pro Camera"",""15.400"",""-56%"",""4.8"",""20 terjual"""
"https://shopee.co.id/Ceramic-matte-Anti-Blue-Light-Vivo-Z1-Z1-Pro-S1-S1-Pro-T1-T1-5G-T1-Pro-X21-X23-X27-X27-Pro-X30-X30-Pro-Blue-Anti-Radiasi-Full-Layar-i.913643695.23141131621?extraParams=%7B%22display_model_id%22%3A214263731479%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7qul0-liw129dpxk4h6f"",""Ceramic matte Anti Blue Light Vivo Z1 Z1 Pro S1 S1 Pro T1 T1 5G T1 Pro X21 X23 X27 X27 Pro X30 X30 Pro  Blue Anti Radiasi Full Layar"",""12.500"",""-75%"",""4.9"",""67 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Blue-Light-Vivo-v40-4g-v40-5g-lite-V7-V7-V9-V11-Pro-V11-V15-Pro-V15-V17-V19-Tempered-Glass-Anti-Radiasi-Full-Layar-i.913643695.18179123458?extraParams=%7B%22display_model_id%22%3A188032297700%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7qul3-livha8ne7omi6f"",""Tempered Glass Anti Blue Light Vivo v40 4g v40 5g  lite V7 V7+ V9 V11 Pro V11 V15 Pro V15 V17 V19 Tempered Glass Anti Radiasi Full Layar"",""13.300"",""-62%"",""4.7"",""83 terjual"""
"https://shopee.co.id/New-Product-Ceramic-Matte-spy-xiaomi-Mi-11Mi-11-Pro-Mi-11-Ultra-Mi-12-Mi-note-10-Mi-note-10-Pro-Mi-note-10-lite-full-Layar-i.913643695.29053271988?extraParams=%7B%22display_model_id%22%3A215186076660%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98s-lwrdhet9aqlqb3"",""New Product-  Ceramic Matte spy xiaomi Mi 11Mi 11 Pro Mi 11 Ultra Mi 12 Mi note 10 Mi note 10 Pro Mi note 10 lite  full Layar"",""18.750"",""-75%"",""4.7"",""48 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Blue-Light-Redmi-4A-Redmi-4X-Redmi-5-Redmi-5-Redmi-5A-Redmi-6-Redmi-6A-Redmi-7-Redmi-7A-Redmi-8-Redmi-8A-Redmi-8A-Pro-Tempered-Glass-Anti-Radiasi-Full-Layar-i.913643695.23265980854?extraParams=%7B%22display_model_id%22%3A225617490796%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7quky-livhcyhj5oiyfd"",""Tempered Glass Anti Blue Light Redmi 4A Redmi 4X Redmi 5 Redmi 5+ Redmi 5A Redmi 6 Redmi 6A Redmi 7 Redmi 7A Redmi 8 Redmi 8A Redmi 8A Pro Tempered Glass Anti Radiasi Full Layar"",""13.300"",""-62%"",""4.9"",""98 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Blue-Light-Oppo-A54S-A55-A56-A57-A57S-A18-A12E-A11X-A79-A78-Anti-gores-oppo-i.913643695.27756252521?extraParams=%7B%22display_model_id%22%3A246263450397%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81zte-mf2cw98v15ak50"",""Tempered Glass Anti Blue Light Oppo A54S A55 A56 A57 A57S A18 A12E A11X A79 A78 Anti gores oppo"",""13.300"",""-62%"",""4.9"",""53 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Blue-Light-Full-Layar-Xiaomi-Mi-A1-5X-Mi-A2-6X-Mi-A2-Lite-Mi-8-Lite-Tempered-Glass-Anti-Radiasi-Full-Layar-i.913643695.22440484738?extraParams=%7B%22display_model_id%22%3A148359918252%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7qul3-livieqyqcaap3e"",""Tempered Glass Anti Blue Light Full Layar Xiaomi Mi A1 / 5X / Mi A2 / 6X / Mi A2 Lite / Mi 8 Lite Tempered Glass Anti Radiasi Full Layar"",""13.300"",""-62%"",""4.7"",""72 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Blue-Light-Samsung-M22-M32-4G-M32-5G-M42-5G-M52-M52-5G-M62-M23-M33-M34-5G-M53-Tempered-Glass-Anti-Radiasi-Full-Layar-i.913643695.19479117279?extraParams=%7B%22display_model_id%22%3A222011759839%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7qul8-livih3m46yxja3"",""Tempered Glass Anti Blue Light Samsung M22 M32 4G M32 5G M42 5G M52 M52 5G M62 M23 M33 M34 5G M53 Tempered Glass Anti Radiasi Full Layar"",""13.300"",""-62%"",""4.8"",""120 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-blue-light-Realme-Narzo-60x-70-70x-70-Pro-N61-N63-N65-60x-5G-Anti-Gores-Full-Layar-i.913643695.24785451359?extraParams=%7B%22display_model_id%22%3A256495370258%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98z-lzk97gy93yjx46"",""Tempered Glass Anti blue light  Realme Narzo 60x 70 70x 70 Pro N61 N63 N65 60x 5G Anti Gores Full Layar"",""13.300"",""-62%"",""4.8 Penilaian Toko"","""""
"https://shopee.co.id/Matte-Glass-9H-Anti-Glare-Samsung-S10-Lite-S20-FE-S21-FE-4G-S21-FE-5G-Note-10-Lite-Note-20-Tempered-Glass-Full-Layar-Anti-Minyak-i.913643695.23239331348?extraParams=%7B%22display_model_id%22%3A88688841303%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7qul7-lhxd3wyraitq12"",""Matte Glass 9H Anti Glare Samsung S10 Lite S20 FE S21 FE 4G S21 FE 5G Note 10 Lite Note 20 Tempered Glass Full Layar/Anti Minyak"",""12.150"",""-73%"",""4.4"",""61 terjual"""
"https://shopee.co.id/Tempered-glass-anti-spy-vivo-V40-lite-5g-V40-lite-4g-V40-SE-5g-Y12G-V29e-5G-V27e-Y27-5G-Y27s-Y27s-NFC-Y27-4G-Anti-Gores-full-layar-i.913643695.24330603170?extraParams=%7B%22display_model_id%22%3A157584114489%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rasg-m3vsajy4pban81"",""Tempered glass anti spy vivo V40 lite 5g V40 lite 4g V40 SE 5g Y12G V29e 5G V27e Y27 5G  Y27s/Y27s NFC Y27 4G Anti Gores full layar"",""11.554"",""-74%"",""4.7"",""2RB+ terjual"""
"https://shopee.co.id/Matte-Glass-9H-Anti-Glare-Samsung-J3-J5-J4-J6-J7-J4-core-J2-prime-J4-prime-J5-prime-J6-prime-J3-2016-J3-2017-J5-2017-Tempered-Glass-Full-Layar-Anti-Minyak-i.913643695.22874512262?extraParams=%7B%22display_model_id%22%3A194468353396%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98t-ly423lxdj50888"",""Matte Glass 9H Anti Glare Samsung J3 J5 J4+ J6+ J7+ J4 core J2 prime J4 prime J5 prime J6 prime J3 2016 J3 2017 J5 2017 Tempered Glass Full Layar/Anti Minyak"",""12.150"",""-73%"",""4.7"",""84 terjual"""
"https://shopee.co.id/ORIGINAL(120W)-~Charger-fast-charging-Realme-Original-Casan-HP-i.913643695.43504085443?extraParams=%7B%22display_model_id%22%3A295345558232%2C%22model_selection_logic%22%3A3%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rbk5-marxstlau63v80"",""ORIGINAL(120W) ~Charger fast charging Realme Original Casan HP"",""69.350"",""-27%"",""4.8"",""39 terjual"""
"https://shopee.co.id/ORIGINAL(120W)-~Charger-fast-charging-xiaomi-Poco-Original-Casan-HP-i.913643695.43304080840?extraParams=%7B%22display_model_id%22%3A285345577887%2C%22model_selection_logic%22%3A3%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rbk5-marxstlau63v80"",""ORIGINAL(120W) ~Charger fast charging xiaomi Poco Original Casan HP"",""69.350"",""-27%"",""5.0"",""17 terjual"""
"https://shopee.co.id/Ceramic-Matte-Spy-Vivo-V20-V20-Pro-V20-SE-V21-4G-V21-5G-V21E-4G-V21E-5G-V23-V23-5G-V23E-V23E-5G-V25-V25-5G-V25E-tempered-glass-vivo-i.913643695.12598829048?extraParams=%7B%22display_model_id%22%3A184263173171%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224x-mgyor40txf6606"",""Ceramic Matte Spy Vivo V20 V20 Pro V20 SE V21 4G V21 5G V21E 4G V21E 5G V23 V23 5G V23E V23E 5G V25 V25 5G V25E tempered glass vivo"",""12.500"",""-75%"",""4.8"",""194 terjual"""
"https://shopee.co.id/Ceramic-matte-Blue-light-Samsung-A11-A12-A13-A21-A21S-A31-A41-A51-A71-A81-A91-A22-A32-A42-A52-A52S-A72-ceramic-blue-Anti-Radiasi-Full-Layar-i.913643695.23041131720?extraParams=%7B%22display_model_id%22%3A231557125046%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7qula-lj07pkzaay3l7a"",""Ceramic matte Blue  light Samsung A11 A12 A13 A21 A21S A31 A41 A51 A71 A81 A91 A22 A32 A42 A52 A52S A72 ceramic blue Anti Radiasi Full Layar"",""12.500"",""-75%"",""4.9"",""161 terjual"""
"https://shopee.co.id/Matte-Glass-Anti-Glare-Vivo-Y67-Y70-Y70s-Y71-Y72-5G-Y73-Y75-4G-Y75-5G-Y76-5G-Y79-Tempered-Glass-Full-Layar-Anti-Minyak-i.913643695.21691118781?extraParams=%7B%22display_model_id%22%3A166015200445%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224u-mgi9ycnk7mz096"",""Matte Glass Anti Glare Vivo Y67 Y70 Y70s Y71 Y72 5G Y73 Y75 4G Y75 5G Y76 5G Y79 Tempered Glass Full Layar Anti Minyak"",""12.150"",""-73%"",""4.6"",""236 terjual"""
"https://shopee.co.id/Tempered-glass-anti-blue-light-Vivo-Y27-4G-Y27-5G-Y27s-Y27s-NFC-Y36-4G-Y36-5G-Y30-5G-Anti-gores-Anti-radiasi-full-layar-i.913643695.27605562824?extraParams=%7B%22display_model_id%22%3A205247273800%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98v-lxttnkr0t3n00a"",""Tempered glass anti blue light Vivo Y27 4G Y27 5G Y27s/Y27s NFC Y36 4G Y36 5G Y30 5G Anti gores Anti radiasi full layar"",""13.300"",""-62%"",""4.5"",""82 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Spy-Samsung-S20-FE-4G-S20-FE-5G-Note-20-Note-10-Lite-Anti-Gores-Anti-Spy-Privacy-Full-Layar-i.913643695.18378698998?extraParams=%7B%22display_model_id%22%3A69297672770%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rasc-m3xgz1xfncko06"",""Tempered Glass Anti Spy Samsung  S20 FE 4G S20 FE 5G Note 20 Note 10 Lite  Anti Gores Anti Spy Privacy Full Layar"",""12.150"",""-73%"",""4.9"",""132 terjual"""
"https://shopee.co.id/ORIGINAL(120W)-~Charger-fast-charging-Redmi-Casan-HP-i.913643695.24545541952?extraParams=%7B%22display_model_id%22%3A224286070529%2C%22model_selection_logic%22%3A3%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rbk5-marxstlau63v80"",""ORIGINAL(120W) ~Charger fast charging Redmi Casan HP"",""69.350"",""-27%"",""4.8"",""30 terjual"""
"https://shopee.co.id/Ceramic-matte-Blue-Light-Vivo-Y30-Y30i-Y31-Y31S-Y32-Y33-Y33T-Y33S-Y35-Y50-Y50i-Y51-Y51A-Y51S-Y52-Y52S-Y53S-Y55-Y55S-Tempered-Glass-Ceramic-Blue-Anti-Radiasi-Full-Layar-i.913643695.14997399982?extraParams=%7B%22display_model_id%22%3A184263730542%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7qul2-liw129e9liezb7"",""Ceramic matte Blue Light Vivo Y30 Y30i Y31 Y31S Y32 Y33 Y33T Y33S Y35 Y50 Y50i Y51 Y51A Y51S Y52  Y52S Y53S Y55 Y55S  Tempered Glass Ceramic Blue Anti Radiasi Full Layar"",""12.500"",""-75%"",""4.8"",""179 terjual"""
"https://shopee.co.id/Matte-Glass-9H-Full-Layar-Samsung-J2-Prime-J4-Prime-J5-Prime-J6-Prime-J7-Prime-J4-J6-J7-Tempered-Glass-Anti-Minyak-Anti-Gores-Full-Layar-i.913643695.20078682640?extraParams=%7B%22display_model_id%22%3A156818579719%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7qul6-lhwxw9nohq7o8e"",""Matte Glass 9H Full Layar Samsung J2 Prime J4 Prime J5 Prime J6 Prime J7 Prime J4+ J6+ J7+ Tempered Glass Anti Minyak Anti Gores Full Layar"",""12.150"",""-73%"",""4.8"",""112 terjual"""
"https://shopee.co.id/TG-full-Matte-Glass-realme-C71-C75-C75X-C15-C17-C12-C11-C10-C1-C2-C2S-C3-C20-C20A-C21-C21Y-C25-C25S-C25Y-C30-C31-C33-8-8i-8S-8-Pro-9-9i-9-Pro-9Pro-10-10Pro-10S-11-7-7i-7Pro-6-6-Pro-6i-6s-5-5i-5Pro-5s-3-3Pro-3i-2-2Pro-C61-C63-C65-C67-4G-C51s-C53-C51-C55-13-i.913643695.53650620761?extraParams=%7B%22display_model_id%22%3A118768740459%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224u-mgi9ycnk7mz096"",""TG full Matte Glass realme C71 C75 C75X C15 C17 C12 C11 C10 C1 C2 C2S C3 C20 C20A C21 C21Y C25 C25S C25Y C30 C31 C33 8 8i 8S 8 Pro 9 9i 9 Pro 9Pro+10 10Pro 10S 11 7 7i 7Pro 6 6 Pro 6i 6s 5 5i 5Pro 5s 3 3Pro 3i 2 2Pro C61 C63 C65 C67 4G C51s C53 C51 C55 13"",""12.960"",""-64%"",""4.7"",""60 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Blue-Light-Poco-X3-Poco-C3-Poco-M2-Poco-M3-Poco-F2-Poco-F2-Pro-Poco-M2-Pro-Poco-M4-Pro-5G-Tempered-Glass-Anti-Radiasi-Anti-Gores-Full-Layar-i.913643695.18379123462?extraParams=%7B%22display_model_id%22%3A157011448547%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7qul4-livha8ne92vye9"",""Tempered Glass Anti Blue Light Poco X3 Poco C3 Poco M2 Poco M3 Poco F2 Poco F2 Pro Poco M2 Pro Poco M4 Pro 5G Tempered Glass Anti Radiasi Anti Gores Full Layar"",""13.300"",""-62%"",""4.6"",""62 terjual"""
"https://shopee.co.id/Tempered-glass-anti-blue-light-realme-11-4G-realme-11-5g-anti-gores-anti-radiasi-full-layar-i.913643695.28205743477?extraParams=%7B%22display_model_id%22%3A157386103875%2C%22model_selection_logic%22%3A3%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lxwkuop0thmy50"",""Tempered glass anti  blue light realme 11 4G realme 11 5g anti  gores anti radiasi full layar"",""13.300"",""-62%"",""5.0"",""12 terjual"""
"https://shopee.co.id/REDMI-A1-New-10-9T-5-9-8-Flip-Leather-Case-Cover-Wallet-Magnet-i.913643695.23141134540?extraParams=%7B%22display_model_id%22%3A231557066038%2C%22model_selection_logic%22%3A3%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98z-lmqpy8eylzxg99"",""REDMI A1 New 10 9T 5 9 8 Flip Leather Case Cover Wallet Magnet"",""75.000"","""",""5.0"",""5 terjual"""
"https://shopee.co.id/ceramic-matte-spy-oppo-A3-A3X-A16-A16S-A16K-A16E-A18-A17-A17K-A15-A15S-A12-A12E-A12-A58-A58-A38-A98-A98-A3S-A1K-A1-A3-A7-A8-A9-A9X-A11-A11K-A11X-R15-R15X-tempered-glass-oppo-anti-gores-oppo-i.913643695.46650282277?extraParams=%7B%22display_model_id%22%3A390024353433%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224y-mgctpfgtveha36"",""ceramic matte spy oppo A3 A3X A16 A16S A16K A16E A18 A17 A17K A15 A15S A12 A12E A12 A58 A58 A38 A98 A98 A3S A1K A1 A3 A7 A8 A9 A9X A11 A11K A11X R15 R15X tempered glass oppo anti gores oppo"",""13.320"",""-63%"",""4.7"",""85 terjual"""
"https://shopee.co.id/Ceramic-Matte-Spy-Realme-Narzo-10-10A-20-20A-20-Pro-30-30A-30-Pro-50-5G-50-50A-50A-Prime-50i-50i-Prime-tempered-glass-realme-anti-gores-realme-narzo-i.913643695.13398812051?extraParams=%7B%22display_model_id%22%3A148190606690%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-82251-mge1cfmciuq03a"",""Ceramic Matte Spy Realme Narzo 10 10A 20 20A 20 Pro 30 30A 30 Pro 50 5G 50 50A 50A Prime 50i 50i Prime tempered glass realme anti gores realme narzo"",""12.500"",""-75%"",""4.9"",""152 terjual"""
"https://shopee.co.id/Ceramic-Matte-Spy-Realme-U1-V3-V5-5G-V11-5G-V11S-5G-V13-5G-V15-5G-V25-X-Lite-X-X2-X2-Pro-X3-X3-Pro-X3-Pro-Zoom-X50-Pro-5G-X7-X7-Max-X7-Pro-X9-XT-Matte-Spy-Privacy-Full-Layar-i.913643695.21188273209?extraParams=%7B%22display_model_id%22%3A184263182829%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mciq5kzmblevf6"",""Ceramic Matte Spy Realme U1 V3 V5 5G V11 5G V11S 5G V13 5G V15 5G V25 X Lite X X2 X2 Pro X3 X3 Pro X3 Pro Zoom X50 Pro 5G X7 X7 Max X7 Pro X9 XT  Matte Spy Privacy Full Layar"",""15.000"",""-70%"",""5.0"",""20 terjual"""
"https://shopee.co.id/TG-full-layar-anti-radiasi-oppo-A31-A32-A33-A35-A74-A76-A83-A91-A96-A97-A95-A95-R17-R17-PRO-F9-F9-PRO-F7-F5-F5-Youth-F7-Youth-F15-F11-F17-F17-pro-F19-F19-pro-F19-pro-F1-F1s-F1f-F1fw-Tempered-glass-oppo-i.913643695.49500493024?extraParams=%7B%22display_model_id%22%3A320043502152%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224s-mgfzoblnd8nc42"",""TG full layar anti radiasi oppo A31 A32 A33 A35 A74 A76 A83 A91 A96 A97 A95 A95 R17 R17 PRO F9 F9 PRO F7 F5 F5 Youth F7 Youth F15 F11 F17 F17 pro F19 F19 pro F19 pro+ F1 F1s F1f F1fw Tempered glass oppo"",""12.960"",""-64%"",""4.9"",""106 terjual"""
"https://shopee.co.id/Tempered-Glass-Bening-poco-M2-M2-pro-M3-M3-pro-M3-pro-M4-M4-pro-M4-pro-M5-M5s-M4-M6-pro-M6-M6pro-M6-pro-M6-pro-F2-F2-Pro-F3-F3-GT-F4-F4-GT-F5-F5pro-F6-pro-F6-anti-gores-xiaomi-i.913643695.29292476749?extraParams=%7B%22display_model_id%22%3A271828960186%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81ztq-mfgl7u6p16ha73"",""Tempered Glass Bening poco M2 M2 pro M3 M3 pro M3 pro M4 M4 pro M4 pro M5 M5s M4 M6 pro M6 M6pro M6 pro M6 pro F2 F2 Pro F3 F3 GT F4 F4 GT F5 F5pro F6 pro F6 anti gores xiaomi"",""12.600"",""-65%"",""4.7"",""386 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Blue-Light-Xiaomi-Mi-14T-Pro-Mi-9-Mi-9-Pro-Mi-9-Lite-Mi-9T-Mi-9T-Pro-Mi-9-Se-Mi-10i-Mi-10-Lite-5G-Mi-10T-Lite-Mi-11i-Mi-11T-Mi-11-Lite-Mi-11T-Pro-Mi-12T-Pro-Tempered-Glass-Anti-Radiasi-Full-Layar-i.913643695.15598678741?extraParams=%7B%22display_model_id%22%3A99668717028%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7qul7-livhz48rmc4tef"",""Tempered Glass Anti Blue Light Xiaomi Mi 14T Pro Mi 9 Mi 9 Pro Mi 9 Lite Mi 9T Mi 9T Pro Mi 9 Se Mi 10i Mi 10 Lite 5G Mi 10T Lite Mi 11i Mi 11T Mi 11 Lite Mi 11T Pro Mi 12T Pro Tempered Glass Anti Radiasi Full Layar"",""17.100"",""-62%"",""4.1"",""69 terjual"""
"https://shopee.co.id/Matte-Glass-9H-Anti-Glare-Realme-X-XT-X-Lite-X2-X2-pro-X3-X3-pro-X3-Super-Zoom-X50-pro-X7-X7-pro-X9-Tempered-Glass-Full-Layar-Anti-Minyak-i.913643695.18879117798?extraParams=%7B%22display_model_id%22%3A148182066988%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lo3q2pd9w8ll2d"",""Matte Glass 9H Anti Glare Realme X XT X Lite X2 X2 pro X3 X3 pro X3 Super Zoom X50 pro X7 X7 pro X9 Tempered Glass Full Layar/Anti Minyak"",""12.150"",""-73%"",""5.0"",""23 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Blue-Light-Infinix-Hot-8-Hot-9-Hot-9-Play-Hot-10S-Hot-10-Play-Hot-11-Play-Tempered-Glass-Anti-Radiasi-Full-Layar-i.913643695.21588055698?extraParams=%7B%22display_model_id%22%3A225617491272%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7qul2-livha8n4caxjef"",""Tempered Glass Anti Blue Light Infinix Hot 8 Hot 9 Hot 9 Play Hot 10S Hot 10 Play Hot 11 Play Tempered Glass Anti Radiasi Full Layar"",""13.300"",""-62%"",""4.8"",""207 terjual"""
"https://shopee.co.id/Tempered-glass-blue-light-samsung-A15-5g-M55s-M55-F55-F34-S24-FE-5G-C55-5G-M35-F14-4G-F05-F15-5G-F54-5G-anti-gores-anti-radiasi-full-layar-i.913643695.29664673860?extraParams=%7B%22display_model_id%22%3A108484978910%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/sg-11134207-7rdyv-m1lmn3kq2ofx78"",""Tempered glass blue light samsung A15 5g M55s M55 F55 F34 S24 FE 5G C55 5G M35 F14 4G F05 F15 5G F54 5G anti gores anti radiasi full layar"",""13.300"",""-62%"",""4.8"",""31 terjual"""
"https://shopee.co.id/TG-full-matte-glass-samsung-A04-A04S-A04E-A04-Core-M12-M13-4G-M13-5G-M32-5G-M52-5G-M62-5G-M72-5G-M23-M33-M34-5G-M53-Tempered-Glass-samsung-anti-gores-samsung-i.913643695.20378672454?extraParams=%7B%22display_model_id%22%3A127549809690%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224u-mgi9ycnk7mz096"",""TG full matte glass samsung A04 A04S A04E A04 Core M12 M13 4G M13 5G M32 5G M52 5G M62 5G M72 5G M23 M33 M34 5G M53 Tempered Glass samsung anti gores samsung"",""12.150"",""-73%"",""4.9"",""160 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Blue-Light-Redmi-Note-4-Note-4X-Note-5-Note-5A-Note-5-Pro-Note-6-Note-6-Pro-i.913643695.23465980160?extraParams=%7B%22display_model_id%22%3A69301237584%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7quky-livishy1n81nb6"",""Tempered Glass Anti Blue Light Redmi Note 4 Note 4X Note 5 Note 5A Note 5 Pro Note 6 Note 6 Pro"",""13.300"",""-62%"",""4.7"",""32 terjual"""
